Loop Step: 0.0310 | Loop Time: 4.32 | Pressure: -2.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.61 | Pressure: 62.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.64 | Pressure: 62.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.67 | Pressure: 62.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.70 | Pressure: 63.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.74 | Pressure: 63.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.77 | Pressure: 63.63 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.80 | Pressure: 63.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.83 | Pressure: 63.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.86 | Pressure: 64.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.90 | Pressure: 64.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.93 | Pressure: 64.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.96 | Pressure: 65.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.99 | Pressure: 65.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.02 | Pressure: 65.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.06 | Pressure: 66.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.09 | Pressure: 66.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.12 | Pressure: 66.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.15 | Pressure: 67.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.18 | Pressure: 67.43 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.22 | Pressure: 67.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.25 | Pressure: 68.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.28 | Pressure: 68.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.31 | Pressure: 68.49 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.34 | Pressure: 67.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.38 | Pressure: 69.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.41 | Pressure: 69.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.44 | Pressure: 68.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.47 | Pressure: 69.80 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.50 | Pressure: 70.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.54 | Pressure: 70.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.57 | Pressure: 70.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.60 | Pressure: 70.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.63 | Pressure: 71.19 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.66 | Pressure: 71.44 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.70 | Pressure: 71.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.73 | Pressure: 71.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.76 | Pressure: 71.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.79 | Pressure: 72.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.82 | Pressure: 72.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.86 | Pressure: 71.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.89 | Pressure: 73.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.92 | Pressure: 73.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.95 | Pressure: 72.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.98 | Pressure: 74.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.02 | Pressure: 74.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.05 | Pressure: 74.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.08 | Pressure: 74.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.11 | Pressure: 75.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.14 | Pressure: 75.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.18 | Pressure: 75.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.21 | Pressure: 76.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.24 | Pressure: 76.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.27 | Pressure: 76.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.30 | Pressure: 76.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.34 | Pressure: 76.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.37 | Pressure: 75.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.40 | Pressure: 77.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.43 | Pressure: 77.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.46 | Pressure: 76.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.50 | Pressure: 78.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.53 | Pressure: 78.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.56 | Pressure: 78.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.59 | Pressure: 79.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.62 | Pressure: 79.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.66 | Pressure: 80.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.69 | Pressure: 80.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.72 | Pressure: 80.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.75 | Pressure: 80.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.79 | Pressure: 81.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.82 | Pressure: 81.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.85 | Pressure: 81.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.88 | Pressure: 79.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.91 | Pressure: 82.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.95 | Pressure: 82.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.98 | Pressure: 81.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.01 | Pressure: 82.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.04 | Pressure: 83.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.07 | Pressure: 83.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.11 | Pressure: 83.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.14 | Pressure: 83.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.17 | Pressure: 83.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.20 | Pressure: 83.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.23 | Pressure: 84.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.27 | Pressure: 84.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.30 | Pressure: 85.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.33 | Pressure: 86.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.36 | Pressure: 85.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.39 | Pressure: 85.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.43 | Pressure: 86.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.46 | Pressure: 86.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.49 | Pressure: 84.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.52 | Pressure: 86.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.55 | Pressure: 86.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.59 | Pressure: 86.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.62 | Pressure: 87.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.65 | Pressure: 87.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.68 | Pressure: 87.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.71 | Pressure: 87.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.75 | Pressure: 87.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.78 | Pressure: 87.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.81 | Pressure: 88.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.84 | Pressure: 88.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.87 | Pressure: 88.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.91 | Pressure: 87.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.94 | Pressure: 88.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.97 | Pressure: 88.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.00 | Pressure: 88.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.03 | Pressure: 90.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.07 | Pressure: 91.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.10 | Pressure: 91.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.13 | Pressure: 91.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.16 | Pressure: 91.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.19 | Pressure: 91.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.23 | Pressure: 91.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.26 | Pressure: 92.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.29 | Pressure: 92.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.32 | Pressure: 92.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.35 | Pressure: 92.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.39 | Pressure: 92.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.42 | Pressure: 92.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.45 | Pressure: 93.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.48 | Pressure: 93.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.51 | Pressure: 94.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.55 | Pressure: 94.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.58 | Pressure: 94.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.61 | Pressure: 94.36 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.64 | Pressure: 94.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.67 | Pressure: 94.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.70 | Pressure: 95.19 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.74 | Pressure: 96.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.77 | Pressure: 97.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.80 | Pressure: 97.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.83 | Pressure: 97.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.86 | Pressure: 97.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.90 | Pressure: 97.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.93 | Pressure: 96.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.96 | Pressure: 98.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.99 | Pressure: 98.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.02 | Pressure: 97.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.06 | Pressure: 98.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.09 | Pressure: 99.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.12 | Pressure: 99.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.15 | Pressure: 99.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.18 | Pressure: 99.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.22 | Pressure: 99.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.25 | Pressure: 99.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.28 | Pressure: 100.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.31 | Pressure: 100.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.34 | Pressure: 100.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.38 | Pressure: 101.01 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.41 | Pressure: 101.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.44 | Pressure: 99.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.47 | Pressure: 102.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.50 | Pressure: 103.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.54 | Pressure: 103.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.57 | Pressure: 104.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.60 | Pressure: 104.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.63 | Pressure: 105.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.66 | Pressure: 105.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.70 | Pressure: 105.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.73 | Pressure: 105.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.76 | Pressure: 105.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.79 | Pressure: 105.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.82 | Pressure: 105.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.86 | Pressure: 105.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.89 | Pressure: 106.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.92 | Pressure: 106.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.95 | Pressure: 105.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.98 | Pressure: 106.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.02 | Pressure: 106.99 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.05 | Pressure: 105.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.08 | Pressure: 107.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.11 | Pressure: 107.63 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.14 | Pressure: 107.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.18 | Pressure: 108.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.21 | Pressure: 108.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.24 | Pressure: 108.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.27 | Pressure: 109.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.30 | Pressure: 109.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.34 | Pressure: 110.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.37 | Pressure: 111.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.40 | Pressure: 111.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.43 | Pressure: 112.33 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.46 | Pressure: 111.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.50 | Pressure: 112.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.53 | Pressure: 112.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.56 | Pressure: 111.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.59 | Pressure: 112.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.62 | Pressure: 113.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.66 | Pressure: 113.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.69 | Pressure: 113.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.72 | Pressure: 113.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.75 | Pressure: 113.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.79 | Pressure: 114.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.82 | Pressure: 114.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.85 | Pressure: 114.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.88 | Pressure: 115.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.91 | Pressure: 112.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.95 | Pressure: 114.01 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.98 | Pressure: 115.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.01 | Pressure: 115.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.04 | Pressure: 116.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.07 | Pressure: 114.95 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.11 | Pressure: 117.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.14 | Pressure: 118.39 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.17 | Pressure: 118.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.20 | Pressure: 119.06 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.23 | Pressure: 119.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.27 | Pressure: 119.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.30 | Pressure: 119.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.33 | Pressure: 119.60 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.36 | Pressure: 119.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.39 | Pressure: 120.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.43 | Pressure: 120.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.46 | Pressure: 120.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.49 | Pressure: 119.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.52 | Pressure: 121.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.55 | Pressure: 121.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.59 | Pressure: 120.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.62 | Pressure: 121.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.65 | Pressure: 122.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.68 | Pressure: 122.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.71 | Pressure: 122.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.75 | Pressure: 123.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.78 | Pressure: 123.39 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.81 | Pressure: 123.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.84 | Pressure: 124.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.87 | Pressure: 124.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.91 | Pressure: 125.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.94 | Pressure: 125.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.97 | Pressure: 125.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.00 | Pressure: 124.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.03 | Pressure: 126.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.07 | Pressure: 126.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.10 | Pressure: 124.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.13 | Pressure: 126.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.16 | Pressure: 127.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.19 | Pressure: 127.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.23 | Pressure: 127.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.26 | Pressure: 128.01 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.29 | Pressure: 128.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.32 | Pressure: 128.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.35 | Pressure: 128.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.39 | Pressure: 129.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.42 | Pressure: 129.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.45 | Pressure: 129.79 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.48 | Pressure: 130.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.51 | Pressure: 127.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.55 | Pressure: 130.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.58 | Pressure: 130.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.61 | Pressure: 130.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.64 | Pressure: 131.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.67 | Pressure: 132.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.70 | Pressure: 133.01 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.74 | Pressure: 133.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.77 | Pressure: 133.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.80 | Pressure: 133.52 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.83 | Pressure: 133.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.86 | Pressure: 133.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.90 | Pressure: 134.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.93 | Pressure: 134.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.96 | Pressure: 134.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.99 | Pressure: 135.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.02 | Pressure: 133.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.06 | Pressure: 135.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.09 | Pressure: 135.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.12 | Pressure: 134.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.15 | Pressure: 136.44 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.18 | Pressure: 136.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.22 | Pressure: 137.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.25 | Pressure: 137.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.28 | Pressure: 137.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.31 | Pressure: 137.90 | Solenoid: PRESSURIZE
