Loop Step: 0.0310 | Loop Time: 4.60 | Pressure: 0.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.90 | Pressure: 43.31 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.93 | Pressure: 43.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 21.96 | Pressure: 43.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.00 | Pressure: 43.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.03 | Pressure: 44.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.06 | Pressure: 44.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.09 | Pressure: 44.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.12 | Pressure: 44.85 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.16 | Pressure: 44.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.19 | Pressure: 45.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.22 | Pressure: 45.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.25 | Pressure: 45.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.28 | Pressure: 46.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.32 | Pressure: 46.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.35 | Pressure: 46.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.38 | Pressure: 46.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.41 | Pressure: 47.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.44 | Pressure: 47.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.48 | Pressure: 47.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.51 | Pressure: 48.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.54 | Pressure: 48.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.57 | Pressure: 48.49 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.60 | Pressure: 48.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.64 | Pressure: 49.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.67 | Pressure: 48.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.70 | Pressure: 49.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.73 | Pressure: 49.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.76 | Pressure: 50.11 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.80 | Pressure: 50.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.83 | Pressure: 50.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.86 | Pressure: 50.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.89 | Pressure: 50.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.92 | Pressure: 51.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.96 | Pressure: 51.48 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 22.99 | Pressure: 51.80 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.02 | Pressure: 51.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.05 | Pressure: 52.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.08 | Pressure: 52.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.12 | Pressure: 52.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.15 | Pressure: 53.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.18 | Pressure: 52.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.21 | Pressure: 53.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.24 | Pressure: 53.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.28 | Pressure: 54.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.31 | Pressure: 54.44 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.34 | Pressure: 54.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.37 | Pressure: 53.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.40 | Pressure: 55.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.44 | Pressure: 55.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.47 | Pressure: 55.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.50 | Pressure: 55.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.53 | Pressure: 55.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.56 | Pressure: 56.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.60 | Pressure: 56.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.63 | Pressure: 56.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.66 | Pressure: 56.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.69 | Pressure: 57.35 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.72 | Pressure: 57.43 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.76 | Pressure: 57.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.79 | Pressure: 57.97 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.82 | Pressure: 58.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.85 | Pressure: 58.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.88 | Pressure: 59.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.92 | Pressure: 59.33 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.95 | Pressure: 59.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 23.98 | Pressure: 59.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.01 | Pressure: 60.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.04 | Pressure: 60.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.08 | Pressure: 60.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.11 | Pressure: 60.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.14 | Pressure: 61.16 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.17 | Pressure: 61.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.20 | Pressure: 60.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.24 | Pressure: 60.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.27 | Pressure: 61.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.30 | Pressure: 62.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.33 | Pressure: 62.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.36 | Pressure: 62.49 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.40 | Pressure: 62.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.43 | Pressure: 63.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.46 | Pressure: 63.45 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.49 | Pressure: 63.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.52 | Pressure: 63.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.56 | Pressure: 64.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.59 | Pressure: 64.63 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.62 | Pressure: 64.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.65 | Pressure: 65.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.68 | Pressure: 65.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.72 | Pressure: 64.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.75 | Pressure: 65.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.78 | Pressure: 66.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.81 | Pressure: 66.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.84 | Pressure: 66.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.88 | Pressure: 66.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.91 | Pressure: 66.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.94 | Pressure: 66.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 24.97 | Pressure: 67.22 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.00 | Pressure: 67.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.04 | Pressure: 67.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.07 | Pressure: 68.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.10 | Pressure: 68.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.13 | Pressure: 68.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.16 | Pressure: 69.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.20 | Pressure: 69.36 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.23 | Pressure: 68.75 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.26 | Pressure: 70.05 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.29 | Pressure: 70.35 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.32 | Pressure: 70.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.36 | Pressure: 70.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.39 | Pressure: 70.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.42 | Pressure: 71.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.45 | Pressure: 71.39 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.48 | Pressure: 71.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.52 | Pressure: 71.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.55 | Pressure: 71.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.58 | Pressure: 71.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.61 | Pressure: 72.26 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.64 | Pressure: 72.54 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.68 | Pressure: 72.51 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.71 | Pressure: 72.80 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.74 | Pressure: 71.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.77 | Pressure: 73.05 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.80 | Pressure: 72.90 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.84 | Pressure: 73.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.87 | Pressure: 73.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.90 | Pressure: 73.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.93 | Pressure: 73.83 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 25.96 | Pressure: 74.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.00 | Pressure: 74.53 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.03 | Pressure: 74.73 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.06 | Pressure: 74.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.09 | Pressure: 73.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.12 | Pressure: 72.93 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.16 | Pressure: 72.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.19 | Pressure: 73.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.22 | Pressure: 73.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.25 | Pressure: 72.29 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.28 | Pressure: 73.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.32 | Pressure: 73.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.35 | Pressure: 74.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.38 | Pressure: 74.53 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.41 | Pressure: 74.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.44 | Pressure: 75.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.48 | Pressure: 75.28 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.51 | Pressure: 75.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.54 | Pressure: 75.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.57 | Pressure: 75.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.60 | Pressure: 76.04 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.64 | Pressure: 76.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.67 | Pressure: 76.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.70 | Pressure: 77.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.73 | Pressure: 76.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.76 | Pressure: 74.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.80 | Pressure: 75.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.83 | Pressure: 75.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.86 | Pressure: 76.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.89 | Pressure: 76.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.92 | Pressure: 76.78 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.96 | Pressure: 77.38 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 26.99 | Pressure: 78.33 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.02 | Pressure: 79.12 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.05 | Pressure: 80.43 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.08 | Pressure: 81.08 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.12 | Pressure: 81.71 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.15 | Pressure: 82.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.18 | Pressure: 83.35 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.21 | Pressure: 83.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.24 | Pressure: 84.24 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.28 | Pressure: 83.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.31 | Pressure: 85.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.34 | Pressure: 85.74 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.37 | Pressure: 84.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.40 | Pressure: 85.80 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.44 | Pressure: 85.84 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.47 | Pressure: 85.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.50 | Pressure: 85.57 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.53 | Pressure: 85.68 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.56 | Pressure: 85.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.60 | Pressure: 86.30 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.63 | Pressure: 86.58 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.66 | Pressure: 86.36 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.69 | Pressure: 86.77 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.72 | Pressure: 86.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.76 | Pressure: 87.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.79 | Pressure: 86.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.82 | Pressure: 88.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.85 | Pressure: 88.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.88 | Pressure: 88.88 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.92 | Pressure: 89.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.95 | Pressure: 89.32 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 27.98 | Pressure: 89.80 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.01 | Pressure: 90.42 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.04 | Pressure: 90.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.08 | Pressure: 91.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.11 | Pressure: 91.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.14 | Pressure: 92.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.17 | Pressure: 92.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.20 | Pressure: 92.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.24 | Pressure: 91.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.27 | Pressure: 93.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.30 | Pressure: 92.87 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.33 | Pressure: 94.27 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.36 | Pressure: 94.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.40 | Pressure: 95.01 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.43 | Pressure: 95.23 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.46 | Pressure: 95.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.49 | Pressure: 95.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.52 | Pressure: 96.07 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.56 | Pressure: 96.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.59 | Pressure: 96.55 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.62 | Pressure: 96.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.65 | Pressure: 97.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.68 | Pressure: 98.13 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.72 | Pressure: 98.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.75 | Pressure: 98.72 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.78 | Pressure: 98.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.81 | Pressure: 97.70 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.84 | Pressure: 99.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.88 | Pressure: 99.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.91 | Pressure: 99.40 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.94 | Pressure: 99.69 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 28.97 | Pressure: 99.86 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.00 | Pressure: 100.09 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.04 | Pressure: 100.44 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.07 | Pressure: 100.63 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.10 | Pressure: 100.82 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.13 | Pressure: 101.01 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.16 | Pressure: 101.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.20 | Pressure: 101.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.23 | Pressure: 100.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.26 | Pressure: 101.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.29 | Pressure: 102.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.32 | Pressure: 102.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.36 | Pressure: 103.66 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.39 | Pressure: 103.81 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.42 | Pressure: 104.02 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.45 | Pressure: 104.20 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.48 | Pressure: 104.47 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.52 | Pressure: 104.65 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.55 | Pressure: 104.91 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.58 | Pressure: 105.17 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.61 | Pressure: 105.62 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.64 | Pressure: 105.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.68 | Pressure: 106.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.71 | Pressure: 106.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.74 | Pressure: 106.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.77 | Pressure: 107.00 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.80 | Pressure: 107.25 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.84 | Pressure: 106.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.87 | Pressure: 107.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.90 | Pressure: 107.92 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.93 | Pressure: 108.18 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 29.96 | Pressure: 108.67 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.00 | Pressure: 109.61 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.03 | Pressure: 110.19 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.06 | Pressure: 110.50 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.09 | Pressure: 110.64 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.12 | Pressure: 110.98 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.16 | Pressure: 111.14 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.19 | Pressure: 111.34 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.22 | Pressure: 111.59 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.25 | Pressure: 111.89 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.28 | Pressure: 112.15 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.32 | Pressure: 112.46 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.35 | Pressure: 111.41 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.38 | Pressure: 112.96 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.41 | Pressure: 113.10 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.44 | Pressure: 113.37 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.48 | Pressure: 113.56 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.51 | Pressure: 113.76 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.54 | Pressure: 113.94 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.57 | Pressure: 114.21 | Solenoid: PRESSURIZE
Loop Step: 0.0320 | Loop Time: 30.60 | Pressure: 114.67 | Solenoid: PRESSURIZE
